bql_arm,deposit,state_label,drug,dose_value,dose_unit,n0_stratum,plated_volume_uL,limit_log10,V_mL,P_T_ext_infinite,n_series,b_tail_median_log10_per_day,b_tail_q05_log10_per_day,b_tail_q95_log10_per_day,b_tail_identified,censored_fraction,H_log10_cells,Delta_median_days,Delta_q05_days,Delta_q95_days,Delta_units,T_ext_0368_days,T_ext_p95_days,T_ext_p99_days,extrapolation_depth_log10,terminal_variant,rate_units,V_source,scale_tag
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,0.5141548294449078,0.34845608032999364,0.976528815557568,"days, conditional on b_tail>0, mean is undefined",0.4045217493116157,0.7569595541633289,0.9406205648291566,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,0.826947775710266,0.826947775710266,0.826947775710266,"days, conditional on b_tail>0, mean is undefined",0.4110229733905433,0.7668955074244945,0.9416419345148721,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,0.7712322441673617,0.5226841204949905,1.464793223336352,"days, conditional on b_tail>0, mean is undefined",0.677742183530814,1.0104688044084718,1.1797286161495717,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",0.7761766558243209,1.035086857645584,1.1580534685940795,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,1.0283096588898155,0.6969121606599873,1.953057631115136,"days, conditional on b_tail>0, mean is undefined",0.9411419578393332,1.2495768557288869,1.4292174240193747,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",1.2436620366222633,1.4518819489156107,1.5661467853419364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,0.5141548294449078,0.34845608032999364,0.976528815557568,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,0.826947775710266,0.826947775710266,0.826947775710266,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,0.7712322441673617,0.5226841204949905,1.464793223336352,"days, conditional on b_tail>0, mean is undefined",0.4045217493116157,0.7569595541633289,0.9406205648291566,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",0.4110229733905433,0.7668955074244945,0.9416419345148721,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,1.0283096588898155,0.6969121606599873,1.953057631115136,"days, conditional on b_tail>0, mean is undefined",0.677742183530814,1.0104688044084718,1.1797286161495717,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",0.7761766558243209,1.035086857645584,1.1580534685940795,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.0,1.2853870736122694,0.8711402008249841,2.4413220388939196,"days, conditional on b_tail>0, mean is undefined",0.9411419578393332,1.2495768557288869,1.4292174240193747,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",1.2436620366222633,1.4518819489156107,1.5661467853419364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,10.0,2.0,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.6020599913279625,0.6689308555233233,0.45335181268081953,1.2704932806706153,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.6020599913279625,0.9260082702457773,0.6275798528458164,1.7587576884493994,"days, conditional on b_tail>0, mean is undefined",0.4045217493116157,0.7569595541633289,0.9406205648291566,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.4110229733905433,0.7668955074244945,0.9416419345148721,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.6020599913279625,1.1830856849682312,0.8018078930108132,2.2470220962281835,"days, conditional on b_tail>0, mean is undefined",0.677742183530814,1.0104688044084718,1.1797286161495717,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.7761766558243209,1.035086857645584,1.1580534685940795,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.6020599913279625,1.440163099690685,0.97603593317581,2.735286504006967,"days, conditional on b_tail>0, mean is undefined",0.9411419578393332,1.2495768557288869,1.4292174240193747,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",1.2436620366222633,1.4518819489156107,1.5661467853419364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,25.0,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.7802660319834707,2.0352301721038404,5.41380780262443,True,0.0,1.0,0.26453164712201727,0.18471288336772113,0.49152509767586056,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6745631293107999,0.8618197965128418,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,25.0,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.7802660319834707,2.0352301721038404,5.41380780262443,True,0.0,1.0,0.47818823143345157,0.256198081617099,0.8084602691043062,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6745631293107999,0.8618197965128418,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,25.0,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.7802660319834707,2.0352301721038404,5.41380780262443,True,0.0,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,25.0,ug/mL,absent,100.0,1.0,10.0,0.0,3,3.7802660319834707,2.0352301721038404,5.41380780262443,True,0.0,2.0,0.5290632942440345,0.36942576673544225,0.9830501953517211,"days, conditional on b_tail>0, mean is undefined",0.3506621610522319,0.6961717558745137,0.889623328126335,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
